,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-22 01:29,,,,,
2026-07-22 03:54,,,,,
2026-07-22 08:20,5.0,70.0,10.0,20.0,
2026-07-22 10:29,25.0,65.0,45.0,45.0,20.0
2026-07-22 11:59,30.0,65.0,40.0,15.0,50.0
2026-07-22 13:20,35.0,75.0,40.0,10.0,45.0
2026-07-22 14:36,25.0,45.0,40.0,10.0,75.0
2026-07-22 15:54,25.0,50.0,,10.0,25.0
2026-07-22 16:51,30.0,35.0,25.0,10.0,40.0
2026-07-22 17:49,,60.0,35.0,10.0,35.0
2026-07-22 18:44,,40.0,10.0,5.0,5.0
