,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-26 02:34,,,,,
2026-05-26 06:35,,,,,
2026-05-26 09:46,15.0,65.0,40.0,55.0,5.0
2026-05-26 13:01,40.0,65.0,65.0,25.0,30.0
2026-05-26 15:23,45.0,45.0,45.0,5.0,25.0
2026-05-26 17:03,25.0,40.0,50.0,5.0,
2026-05-26 18:26,5.0,55.0,30.0,5.0,45.0
