,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-27 03:47,,,,,
2026-05-27 10:17,35.0,55.0,50.0,50.0,25.0
2026-05-27 13:35,30.0,50.0,45.0,15.0,50.0
