,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-06 02:56,,,,,
2026-07-06 10:18,15.0,55.0,45.0,40.0,5.0
2026-07-06 13:16,,75.0,45.0,10.0,
