,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-09-07 03:32,,,,,,,,
2026-09-07 12:11,50.0,,35.0,30.0,90.0,40.0,55.0,5.0
2026-09-07 15:55,25.0,,20.0,20.0,60.0,30.0,35.0,5.0
2026-09-07 18:23,35.0,,13.0,10.0,,35.0,30.0,5.0
2026-09-07 20:31,10.0,,35.0,10.0,20.0,20.0,55.0,5.0
