,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-07 03:32,,,,,
2026-09-07 12:11,35.0,65.0,65.0,35.0,40.0
2026-09-07 15:55,40.0,45.0,35.0,10.0,40.0
2026-09-07 18:23,,,,,
