,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-28 02:40,,,,,
2026-05-28 06:41,,,,,
2026-05-28 10:28,40.0,65.0,55.0,40.0,30.0
2026-05-28 13:48,30.0,60.0,45.0,15.0,55.0
2026-05-28 15:56,25.0,75.0,55.0,10.0,
2026-05-28 17:51,10.0,45.0,35.0,10.0,40.0
2026-05-28 19:03,,,,,
2026-05-28 20:16,,,,,
2026-05-28 22:51,,,,,
