,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-13 03:02,,,,,
2026-06-13 08:19,5.0,105.0,25.0,35.0,
2026-06-13 10:31,30.0,80.0,40.0,45.0,20.0
2026-06-13 11:59,35.0,70.0,45.0,40.0,40.0
2026-06-13 13:22,30.0,55.0,45.0,30.0,65.0
2026-06-13 14:49,,45.0,50.0,10.0,30.0
2026-06-13 16:08,35.0,55.0,35.0,10.0,60.0
2026-06-13 17:35,,40.0,50.0,30.0,
2026-06-13 18:41,,25.0,15.0,10.0,20.0
2026-06-13 19:45,,,,,
