,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-06 01:44,,,,,
2026-05-06 03:57,,,,,
2026-05-06 08:23,5.0,60.0,10.0,10.0,
2026-05-06 11:06,25.0,70.0,50.0,65.0,20.0
2026-05-06 12:51,20.0,40.0,55.0,25.0,35.0
2026-05-06 14:08,15.0,45.0,50.0,5.0,45.0
