,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-09-12 03:37,,,,,,,,
2026-09-12 09:47,45.0,,25.0,15.0,50.0,35.0,30.0,5.0
2026-09-12 12:31,,,40.0,60.0,70.0,40.0,45.0,15.0
