,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-02 04:14,,,,,
2026-06-02 10:41,20.0,65.0,35.0,50.0,25.0
2026-06-02 14:23,35.0,65.0,50.0,20.0,55.0
2026-06-02 17:26,20.0,35.0,50.0,15.0,35.0
2026-06-02 19:13,,,,,
2026-06-02 21:46,,,,,
2026-06-02 23:42,,,,,
