,TRON Lightcycle / Run,Seven Dwarfs Mine Train,Jungle Cruise,Tiana's Bayou Adventure,Peter Pan's Flight,Big Thunder Mountain Railroad,Space Mountain,The Barnstormer,Dumbo the Flying Elephant,Haunted Mansion,it's a small world,The Magic Carpets of Aladdin,Mad Tea Party,Mickey's PhilharMagic,The Many Adventures of Winnie the Pooh,Pirates of the Caribbean,Tomorrowland Speedway,Under the Sea - Journey of The Little Mermaid,Monsters Inc. Laugh Floor,Buzz Lightyear's Space Ranger Spin
2026-07-14 01:08,,,,,,,,,,,,,,,,,,,,
2026-07-14 03:18,,,,,,,,,,,,,,,,,,,,
2026-07-14 08:04,,,,,,,,,,,,,,,,,,,,
2026-07-14 10:06,70.0,,40.0,30.0,45.0,45.0,30.0,15.0,15.0,20.0,10.0,10.0,5.0,10.0,25.0,15.0,20.0,5.0,,
2026-07-14 11:39,70.0,60.0,40.0,45.0,40.0,35.0,40.0,20.0,20.0,25.0,15.0,20.0,15.0,10.0,35.0,35.0,35.0,15.0,,
2026-07-14 12:49,60.0,60.0,45.0,50.0,45.0,35.0,45.0,20.0,10.0,25.0,25.0,15.0,15.0,10.0,25.0,35.0,20.0,20.0,,
2026-07-14 13:50,65.0,65.0,30.0,55.0,40.0,40.0,40.0,20.0,5.0,25.0,10.0,15.0,20.0,10.0,35.0,30.0,20.0,20.0,,
2026-07-14 14:52,60.0,50.0,35.0,60.0,55.0,30.0,35.0,10.0,5.0,20.0,25.0,15.0,10.0,10.0,25.0,15.0,10.0,20.0,,
2026-07-14 16:00,70.0,60.0,45.0,55.0,50.0,25.0,45.0,15.0,5.0,25.0,20.0,10.0,5.0,15.0,30.0,20.0,20.0,15.0,,
2026-07-14 17:03,55.0,65.0,45.0,50.0,45.0,25.0,45.0,15.0,5.0,30.0,15.0,10.0,5.0,15.0,40.0,15.0,35.0,20.0,,
2026-07-14 18:06,70.0,,,,40.0,,35.0,,,30.0,15.0,,5.0,15.0,45.0,35.0,,30.0,,
2026-07-14 19:35,,75.0,40.0,35.0,50.0,30.0,35.0,20.0,10.0,20.0,15.0,15.0,10.0,15.0,35.0,20.0,20.0,25.0,,
2026-07-14 20:01,,85.0,40.0,50.0,40.0,40.0,55.0,40.0,25.0,20.0,5.0,15.0,15.0,15.0,45.0,20.0,20.0,15.0,,
2026-07-14 22:02,70.0,,20.0,30.0,15.0,60.0,25.0,5.0,15.0,13.0,5.0,5.0,5.0,15.0,15.0,5.0,5.0,5.0,,
