,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-14 01:08,,,,,
2026-07-14 03:18,,,,,
2026-07-14 08:04,5.0,60.0,5.0,20.0,
2026-07-14 10:06,25.0,70.0,55.0,55.0,5.0
