,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-13 01:51,,,,,
2026-07-13 04:37,,,,,
2026-07-13 09:11,30.0,70.0,,65.0,
2026-07-13 11:50,50.0,90.0,,105.0,45.0
2026-07-13 13:44,45.0,60.0,,40.0,55.0
2026-07-13 15:04,,75.0,,20.0,30.0
2026-07-13 16:21,,80.0,,10.0,
2026-07-13 17:15,,65.0,,5.0,
2026-07-13 18:11,,50.0,,5.0,
2026-07-13 19:10,,,,,
2026-07-13 20:04,,,,,
2026-07-13 22:05,,,,,
