,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-16 05:11,,,,,
2026-06-16 11:47,35.0,45.0,45.0,35.0,45.0
2026-06-16 15:23,35.0,20.0,35.0,5.0,35.0
2026-06-16 17:57,,15.0,45.0,5.0,
2026-06-16 19:22,,,,,
2026-06-16 21:44,,,,,
2026-06-16 23:41,,,,,
