,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-05 03:50,,,,,
2026-06-05 09:46,35.0,65.0,35.0,30.0,10.0
2026-06-05 12:18,40.0,60.0,65.0,35.0,50.0
2026-06-05 14:15,70.0,45.0,55.0,10.0,55.0
2026-06-05 16:13,50.0,40.0,55.0,5.0,35.0
2026-06-05 17:46,20.0,40.0,40.0,10.0,50.0
2026-06-05 18:48,10.0,45.0,40.0,5.0,40.0
2026-06-05 19:52,,,,,
2026-06-05 21:47,,,,,
