,TRON Lightcycle / Run,Seven Dwarfs Mine Train,Jungle Cruise,Tiana's Bayou Adventure,Peter Pan's Flight,Big Thunder Mountain Railroad,Space Mountain,The Barnstormer,Dumbo the Flying Elephant,Haunted Mansion,it's a small world,The Magic Carpets of Aladdin,Mad Tea Party,Mickey's PhilharMagic,The Many Adventures of Winnie the Pooh,Pirates of the Caribbean,Tomorrowland Speedway,Under the Sea - Journey of The Little Mermaid,Monsters Inc. Laugh Floor,Buzz Lightyear's Space Ranger Spin
2026-08-25 00:05,,,,,,,,,,,,,,,,,,,,
2026-08-25 00:49,,,,,,,,,,,,,,,,,,,,
2026-08-25 01:19,,,,,,,,,,,,,,,,,,,,
2026-08-25 01:52,,,,,,,,,,,,,,,,,,,,
2026-08-25 02:22,,,,,,,,,,,,,,,,,,,,
2026-08-25 03:14,,,,,,,,,,,,,,,,,,,,
2026-08-25 07:16,,,,,,,,,,,,,,,,,,,,
2026-08-25 07:45,,,,,,,,,,,,,,,,,,,,
2026-08-25 08:03,,,,,,,,,,,,,,,,,,,,
2026-08-25 09:03,35.0,35.0,5.0,,40.0,5.0,20.0,5.0,5.0,,10.0,5.0,5.0,,10.0,5.0,10.0,5.0,,
2026-08-25 09:56,40.0,30.0,20.0,,25.0,10.0,25.0,5.0,5.0,13.0,5.0,5.0,5.0,10.0,25.0,5.0,5.0,5.0,,
