,Test Track,Guardians of the Galaxy: Cosmic Rewind,Remy's Ratatouille Adventure,Soarin',Living with the Land,Spaceship Earth,Mission: SPACE,Frozen Ever After,Gran Fiesta Tour Starring The Three Caballeros,The Seas with Nemo & Friends
2026-06-26 02:55,,,,,,,,,,
2026-06-26 09:02,40.0,60.0,50.0,10.0,5.0,5.0,15.0,25.0,,5.0
2026-06-26 11:28,105.0,55.0,45.0,45.0,20.0,20.0,15.0,45.0,10.0,5.0
2026-06-26 13:15,60.0,60.0,45.0,30.0,10.0,10.0,15.0,45.0,10.0,10.0
2026-06-26 15:04,60.0,65.0,45.0,60.0,10.0,20.0,15.0,50.0,15.0,5.0
2026-06-26 16:50,65.0,85.0,50.0,40.0,5.0,15.0,20.0,50.0,,15.0
