,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-16 01:20,,,,,
2026-07-16 03:33,,,,,
2026-07-16 08:13,5.0,40.0,20.0,20.0,
2026-07-16 10:21,35.0,95.0,35.0,50.0,30.0
2026-07-16 11:50,35.0,60.0,45.0,40.0,
2026-07-16 12:55,50.0,45.0,45.0,25.0,
