,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-22 04:27,,,,,
2026-09-22 11:14,35.0,55.0,50.0,70.0,20.0
2026-09-22 14:54,25.0,40.0,80.0,5.0,60.0
