,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-09 03:35,,,,,
2026-09-09 10:53,15.0,25.0,50.0,35.0,10.0
2026-09-09 14:02,5.0,30.0,30.0,5.0,25.0
2026-09-09 16:51,10.0,15.0,10.0,5.0,10.0
