,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-04-14 01:06,,,,,
2026-04-14 02:58,,,,,
2026-04-14 07:51,5.0,45.0,10.0,,
2026-04-14 08:51,5.0,75.0,25.0,25.0,
