,TRON Lightcycle / Run,Seven Dwarfs Mine Train,Jungle Cruise,Tiana's Bayou Adventure,Peter Pan's Flight,Big Thunder Mountain Railroad,Space Mountain,The Barnstormer,Dumbo the Flying Elephant,Haunted Mansion,it's a small world,The Magic Carpets of Aladdin,Mad Tea Party,Mickey's PhilharMagic,The Many Adventures of Winnie the Pooh,Pirates of the Caribbean,Tomorrowland Speedway,Under the Sea - Journey of The Little Mermaid,Monsters Inc. Laugh Floor,Buzz Lightyear's Space Ranger Spin
2026-04-05 00:44,,,,,,,,,,,,,,,,,,,,
2026-04-05 02:05,,,,,,,,,,,,,,,,,,,,
2026-04-05 03:21,,,,,,,,,,,,,,,,,,,,
2026-04-05 07:21,,,,,,,,,,,,,,,,,,,,
2026-04-05 07:47,,,,,,,,,,,,,,,,,,,,
2026-04-05 08:01,,,,,,,,,,,,,,,,,,,,
2026-04-05 09:15,110.0,70.0,30.0,,55.0,,30.0,15.0,15.0,5.0,,5.0,10.0,10.0,30.0,5.0,20.0,10.0,10.0,
2026-04-05 10:00,50.0,75.0,30.0,30.0,40.0,,40.0,5.0,25.0,20.0,,10.0,10.0,10.0,35.0,5.0,10.0,5.0,10.0,
2026-04-05 10:38,75.0,60.0,60.0,55.0,45.0,,55.0,25.0,20.0,30.0,,25.0,20.0,10.0,35.0,35.0,20.0,10.0,10.0,
2026-04-05 11:05,60.0,70.0,55.0,35.0,50.0,,55.0,30.0,30.0,30.0,,30.0,20.0,10.0,40.0,25.0,20.0,30.0,10.0,
2026-04-05 11:43,65.0,65.0,45.0,50.0,50.0,,45.0,25.0,25.0,35.0,,30.0,15.0,10.0,35.0,20.0,25.0,15.0,,
2026-04-05 12:03,65.0,60.0,45.0,55.0,55.0,,45.0,25.0,35.0,45.0,,30.0,10.0,10.0,35.0,20.0,15.0,10.0,10.0,
2026-04-05 12:49,65.0,65.0,50.0,45.0,55.0,,50.0,25.0,20.0,40.0,,20.0,15.0,10.0,45.0,30.0,15.0,25.0,10.0,
2026-04-05 13:17,65.0,,55.0,70.0,50.0,,45.0,25.0,35.0,35.0,,30.0,20.0,15.0,40.0,,25.0,25.0,10.0,
2026-04-05 13:51,70.0,,50.0,60.0,50.0,,50.0,35.0,35.0,35.0,,30.0,20.0,15.0,40.0,35.0,25.0,35.0,10.0,
2026-04-05 14:23,70.0,,45.0,65.0,50.0,,50.0,35.0,25.0,35.0,,20.0,15.0,15.0,35.0,35.0,15.0,25.0,,
2026-04-05 15:07,60.0,60.0,60.0,45.0,50.0,,40.0,35.0,25.0,35.0,,5.0,15.0,15.0,45.0,25.0,10.0,30.0,20.0,
2026-04-05 15:45,60.0,75.0,95.0,65.0,50.0,,45.0,15.0,5.0,30.0,,15.0,15.0,15.0,35.0,20.0,20.0,25.0,15.0,
2026-04-05 16:01,60.0,70.0,95.0,75.0,50.0,,50.0,15.0,20.0,30.0,,20.0,15.0,15.0,45.0,35.0,10.0,25.0,15.0,
2026-04-05 16:42,75.0,70.0,40.0,60.0,45.0,,40.0,15.0,10.0,35.0,,20.0,15.0,15.0,20.0,30.0,15.0,30.0,10.0,
2026-04-05 17:03,75.0,55.0,45.0,55.0,55.0,,35.0,20.0,15.0,35.0,,20.0,15.0,15.0,35.0,10.0,5.0,40.0,10.0,
2026-04-05 17:41,65.0,55.0,55.0,45.0,65.0,,45.0,20.0,15.0,20.0,,20.0,5.0,10.0,30.0,15.0,15.0,20.0,10.0,
2026-04-05 17:59,70.0,60.0,55.0,45.0,35.0,,45.0,15.0,30.0,30.0,,20.0,10.0,10.0,40.0,15.0,5.0,15.0,10.0,
2026-04-05 18:33,50.0,60.0,45.0,40.0,40.0,,40.0,20.0,10.0,30.0,,15.0,5.0,15.0,,15.0,15.0,15.0,10.0,
2026-04-05 19:01,65.0,55.0,40.0,40.0,50.0,,25.0,20.0,15.0,20.0,,25.0,10.0,15.0,30.0,10.0,10.0,10.0,10.0,
2026-04-05 19:41,65.0,65.0,45.0,30.0,35.0,,55.0,35.0,10.0,20.0,,25.0,5.0,15.0,,10.0,40.0,20.0,10.0,
