,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-30 02:54,,,,,
2026-06-30 06:28,,,,,
2026-06-30 09:02,10.0,45.0,35.0,50.0,
2026-06-30 11:37,40.0,,60.0,65.0,35.0
2026-06-30 13:26,,75.0,45.0,10.0,
2026-06-30 15:15,,65.0,35.0,10.0,
2026-06-30 17:05,5.0,40.0,40.0,5.0,
