,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-20 03:01,,,,,
2026-06-20 08:22,5.0,85.0,10.0,35.0,
2026-06-20 10:35,45.0,80.0,40.0,45.0,10.0
