,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-08-29 01:25,,,,,
2026-08-29 07:44,,40.0,5.0,,
2026-08-29 11:22,35.0,45.0,40.0,50.0,30.0
2026-08-29 14:39,10.0,45.0,40.0,10.0,35.0
2026-08-29 17:11,15.0,35.0,25.0,10.0,
2026-08-29 19:16,,,,,
2026-08-29 21:16,,,,,
