,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-08-29 01:25,,,,,,,,
2026-08-29 07:44,,,,,,,,
2026-08-29 11:22,45.0,,35.0,35.0,,50.0,45.0,5.0
2026-08-29 14:39,50.0,,35.0,20.0,,50.0,45.0,5.0
2026-08-29 17:11,20.0,,25.0,20.0,,35.0,35.0,5.0
2026-08-29 19:16,20.0,,20.0,15.0,60.0,35.0,30.0,5.0
