,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-03 03:23,,,,,
2026-09-03 10:47,5.0,35.0,30.0,30.0,5.0
2026-09-03 14:06,5.0,25.0,30.0,5.0,10.0
2026-09-03 16:56,5.0,10.0,5.0,10.0,10.0
2026-09-03 18:54,,,,,
2026-09-03 20:29,,,,,
