,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-19 03:47,,,,,
2026-09-19 10:02,30.0,65.0,50.0,55.0,25.0
2026-09-19 13:09,30.0,65.0,50.0,50.0,50.0
2026-09-19 15:18,50.0,55.0,40.0,15.0,60.0
2026-09-19 17:28,25.0,40.0,45.0,20.0,50.0
2026-09-19 19:20,10.0,60.0,45.0,,10.0
2026-09-19 21:17,,,,,
