,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-25 04:05,,,,,
2026-05-25 09:54,25.0,110.0,50.0,50.0,25.0
2026-05-25 12:13,70.0,120.0,65.0,45.0,65.0
2026-05-25 13:57,50.0,115.0,45.0,30.0,50.0
2026-05-25 15:21,30.0,95.0,55.0,5.0,70.0
2026-05-25 16:46,20.0,70.0,35.0,10.0,
2026-05-25 17:54,5.0,105.0,55.0,10.0,20.0
2026-05-25 18:48,5.0,30.0,15.0,15.0,15.0
2026-05-25 19:49,,,,,
2026-05-25 21:33,,,,,
