,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-04-22 01:07,,,,,
2026-04-22 03:03,,,,,
2026-04-22 07:51,5.0,50.0,10.0,,
2026-04-22 08:51,10.0,25.0,40.0,15.0,
2026-04-22 10:25,30.0,75.0,45.0,60.0,
2026-04-22 11:47,50.0,45.0,55.0,45.0,
2026-04-22 12:44,30.0,40.0,45.0,35.0,50.0
2026-04-22 13:42,20.0,35.0,45.0,10.0,45.0
2026-04-22 14:45,15.0,35.0,55.0,10.0,20.0
