,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-28 01:23,,,,,
2026-07-28 03:57,,,,,
2026-07-28 08:29,5.0,105.0,10.0,20.0,
2026-07-28 10:59,25.0,65.0,50.0,50.0,25.0
2026-07-28 12:39,45.0,50.0,40.0,40.0,25.0
2026-07-28 14:01,25.0,70.0,45.0,15.0,50.0
2026-07-28 15:41,20.0,50.0,30.0,10.0,20.0
2026-07-28 16:47,25.0,65.0,40.0,10.0,35.0
2026-07-28 17:47,10.0,55.0,35.0,10.0,30.0
2026-07-28 18:43,5.0,45.0,25.0,5.0,15.0
