,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-01 03:54,,,,,
2026-07-01 09:30,15.0,45.0,35.0,50.0,
2026-07-01 12:06,,130.0,50.0,90.0,70.0
2026-07-01 14:07,50.0,55.0,45.0,15.0,40.0
2026-07-01 16:07,35.0,45.0,25.0,10.0,65.0
2026-07-01 17:44,30.0,35.0,35.0,10.0,20.0
2026-07-01 18:52,,,,,
2026-07-01 19:58,,,,,
