,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-09 02:36,,,,,
2026-06-09 06:21,,,,,
2026-06-09 09:36,15.0,75.0,30.0,40.0,5.0
2026-06-09 12:18,45.0,60.0,50.0,45.0,25.0
2026-06-09 14:24,25.0,65.0,45.0,10.0,20.0
2026-06-09 16:22,25.0,45.0,50.0,5.0,40.0
2026-06-09 17:59,5.0,30.0,30.0,5.0,15.0
