,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-07-29 01:31,,,,,,,,
2026-07-29 04:06,,,,,,,,
2026-07-29 08:54,,,20.0,50.0,60.0,20.0,10.0,
2026-07-29 11:01,60.0,,40.0,40.0,75.0,55.0,45.0,20.0
