,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-04-30 01:46,,,,,
2026-04-30 03:54,,,,,
2026-04-30 08:07,,60.0,20.0,20.0,
2026-04-30 10:21,20.0,105.0,60.0,70.0,15.0
2026-04-30 11:57,,80.0,55.0,45.0,55.0
2026-04-30 13:14,30.0,60.0,60.0,25.0,35.0
2026-04-30 14:45,,45.0,40.0,10.0,40.0
