,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-12 04:09,,,,,
2026-06-12 09:57,15.0,50.0,65.0,50.0,10.0
2026-06-12 12:40,45.0,55.0,45.0,30.0,50.0
2026-06-12 14:29,35.0,60.0,45.0,10.0,55.0
