,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-25 04:50,,,,,
2026-09-25 11:38,55.0,95.0,55.0,50.0,15.0
2026-09-25 15:31,35.0,60.0,45.0,20.0,30.0
2026-09-25 18:42,15.0,45.0,40.0,5.0,15.0
2026-09-25 20:53,,,,,
