,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-24 01:31,,,,,
2026-07-24 03:55,,,,,
2026-07-24 08:11,5.0,75.0,10.0,20.0,
2026-07-24 10:09,40.0,115.0,30.0,55.0,10.0
2026-07-24 11:42,40.0,60.0,45.0,45.0,55.0
2026-07-24 13:10,55.0,75.0,50.0,20.0,40.0
