,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-10 03:34,,,,,
2026-09-10 10:41,15.0,45.0,40.0,55.0,5.0
2026-09-10 13:51,15.0,70.0,25.0,15.0,20.0
2026-09-10 16:06,10.0,20.0,35.0,5.0,10.0
2026-09-10 18:29,,,,,
