,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-24 04:09,,,,,
2026-09-24 11:36,25.0,40.0,50.0,50.0,15.0
2026-09-24 15:28,15.0,45.0,50.0,5.0,15.0
2026-09-24 18:37,5.0,30.0,20.0,5.0,5.0
