,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-14 04:04,,,,,
2026-06-14 08:57,15.0,40.0,25.0,25.0,
2026-06-14 11:05,25.0,45.0,45.0,35.0,45.0
2026-06-14 12:44,45.0,40.0,30.0,35.0,35.0
2026-06-14 14:02,25.0,55.0,35.0,10.0,30.0
2026-06-14 15:49,10.0,60.0,35.0,5.0,40.0
