,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-04 01:59,,,,,
2026-07-04 04:48,,,,,
2026-07-04 08:01,5.0,35.0,10.0,,
2026-07-04 09:44,10.0,25.0,20.0,10.0,5.0
2026-07-04 10:52,10.0,45.0,25.0,15.0,20.0
2026-07-04 11:49,30.0,75.0,25.0,15.0,
2026-07-04 12:44,15.0,35.0,35.0,10.0,10.0
2026-07-04 13:45,10.0,35.0,20.0,10.0,30.0
2026-07-04 14:41,15.0,20.0,15.0,10.0,15.0
