,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-01 04:46,,,,,
2026-09-01 11:17,10.0,45.0,40.0,10.0,5.0
2026-09-01 14:35,,5.0,10.0,5.0,
2026-09-01 17:16,5.0,5.0,5.0,5.0,5.0
2026-09-01 19:20,,,,,
2026-09-01 21:05,,,,,
2026-09-01 22:38,,,,,
