,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-29 04:33,,,,,
2026-06-29 10:41,20.0,95.0,35.0,50.0,20.0
2026-06-29 13:18,35.0,110.0,40.0,15.0,50.0
2026-06-29 15:16,,80.0,45.0,10.0,
2026-06-29 16:57,20.0,55.0,40.0,5.0,70.0
2026-06-29 18:06,,,,,
