,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-06-24 02:33,,,,,,,,
2026-06-24 05:59,,,,,,,,
2026-06-24 09:10,60.0,,,15.0,80.0,,35.0,5.0
