,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-24 02:33,,,,,
2026-06-24 05:59,,,,,
2026-06-24 09:10,,45.0,35.0,25.0,
2026-06-24 11:37,55.0,,45.0,45.0,40.0
2026-06-24 13:29,,85.0,40.0,10.0,
2026-06-24 15:10,25.0,50.0,45.0,5.0,
2026-06-24 16:54,40.0,35.0,20.0,5.0,25.0
2026-06-24 18:04,15.0,30.0,5.0,5.0,25.0
2026-06-24 19:16,,,,,
2026-06-24 21:27,,,,,
