,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-05-13 02:13,,,,,,,,
2026-05-13 05:20,,,,,,,,
2026-05-13 09:06,50.0,,15.0,25.0,45.0,20.0,10.0,5.0
2026-05-13 11:47,50.0,,35.0,30.0,95.0,55.0,50.0,5.0
2026-05-13 13:51,50.0,,25.0,20.0,55.0,55.0,30.0,5.0
2026-05-13 15:25,55.0,,45.0,35.0,65.0,45.0,30.0,5.0
2026-05-13 17:03,40.0,,30.0,15.0,60.0,30.0,30.0,5.0
2026-05-13 18:20,50.0,,40.0,25.0,60.0,50.0,40.0,5.0
2026-05-13 19:33,50.0,,70.0,20.0,65.0,45.0,40.0,5.0
