,Test Track,Guardians of the Galaxy: Cosmic Rewind,Remy's Ratatouille Adventure,Soarin',Living with the Land,Spaceship Earth,Mission: SPACE,Frozen Ever After,Gran Fiesta Tour Starring The Three Caballeros,The Seas with Nemo & Friends
2026-08-28 00:54,,,,,,,,,,
2026-08-28 04:49,,,,,,,,,,
2026-08-28 17:16,,80.0,65.0,15.0,15.0,5.0,15.0,60.0,10.0,5.0
