,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-06-22 05:34,,,,,,,,
2026-06-22 11:46,45.0,,40.0,65.0,120.0,55.0,45.0,10.0
2026-06-22 14:59,35.0,,,45.0,60.0,40.0,50.0,5.0
2026-06-22 17:31,60.0,,35.0,20.0,55.0,40.0,35.0,5.0
