,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-03 02:16,,,,,
2026-07-03 05:37,,,,,
2026-07-03 08:51,10.0,,20.0,15.0,
2026-07-03 10:58,30.0,145.0,30.0,30.0,30.0
2026-07-03 12:23,35.0,120.0,45.0,20.0,80.0
