,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-04 04:07,,,,,
2026-06-04 09:52,25.0,75.0,50.0,65.0,10.0
2026-06-04 12:39,55.0,95.0,45.0,45.0,30.0
2026-06-04 15:02,45.0,65.0,45.0,10.0,70.0
2026-06-04 17:00,25.0,80.0,55.0,5.0,40.0
2026-06-04 18:23,15.0,45.0,30.0,10.0,25.0
2026-06-04 19:40,,,,,
