,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-06-04 04:07,,,,,,,,
2026-06-04 09:52,75.0,,90.0,40.0,,65.0,45.0,20.0
2026-06-04 12:39,70.0,,75.0,75.0,95.0,65.0,50.0,30.0
