,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-05 03:07,,,,,
2026-09-05 09:36,30.0,65.0,35.0,35.0,5.0
2026-09-05 12:13,60.0,65.0,55.0,50.0,
2026-09-05 14:17,40.0,55.0,40.0,25.0,55.0
2026-09-05 16:26,,40.0,55.0,10.0,
2026-09-05 18:07,,30.0,45.0,15.0,
2026-09-05 19:50,,,,,
2026-09-05 21:21,,,,,
2026-09-05 22:41,,,,,
