,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-04-28 01:45,,,,,
2026-04-28 03:56,,,,,
2026-04-28 08:19,5.0,45.0,10.0,25.0,
2026-04-28 12:28,50.0,115.0,55.0,50.0,
2026-04-28 14:02,50.0,60.0,55.0,20.0,
2026-04-28 15:26,75.0,50.0,50.0,20.0,
