,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-30 01:15,,,,,
2026-07-30 03:42,,,,,
2026-07-30 08:22,10.0,40.0,10.0,20.0,
2026-07-30 10:37,35.0,45.0,45.0,35.0,15.0
