,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-02 02:27,,,,,
2026-07-02 05:43,,,,,
2026-07-02 08:52,,65.0,45.0,20.0,
2026-07-02 11:00,40.0,65.0,35.0,50.0,30.0
2026-07-02 12:53,40.0,60.0,35.0,20.0,45.0
2026-07-02 14:21,35.0,95.0,40.0,10.0,45.0
2026-07-02 15:56,35.0,45.0,20.0,5.0,45.0
2026-07-02 16:57,20.0,40.0,35.0,10.0,35.0
2026-07-02 18:03,,,,,
2026-07-02 19:17,,,,,
2026-07-02 21:03,,,,,
2026-07-02 22:35,,,,,
