,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-22 02:47,,,,,
2026-05-22 06:01,,,,,
2026-05-22 09:22,10.0,50.0,30.0,40.0,5.0
2026-05-22 11:58,55.0,55.0,45.0,45.0,50.0
2026-05-22 13:50,,50.0,55.0,30.0,50.0
2026-05-22 15:17,65.0,35.0,45.0,10.0,45.0
2026-05-22 16:49,25.0,35.0,40.0,10.0,35.0
2026-05-22 17:51,15.0,45.0,25.0,10.0,25.0
2026-05-22 18:44,,,,,
2026-05-22 19:47,,,,,
2026-05-22 21:28,,,,,
