,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-09-16 04:30,,,,,,,,
2026-09-16 11:12,40.0,,45.0,40.0,55.0,60.0,90.0,5.0
2026-09-16 14:53,,,35.0,35.0,70.0,40.0,45.0,5.0
2026-09-16 17:46,25.0,,25.0,20.0,50.0,45.0,45.0,5.0
2026-09-16 19:52,50.0,,15.0,15.0,55.0,35.0,30.0,5.0
2026-09-16 21:49,,,15.0,5.0,45.0,25.0,5.0,5.0
