,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-20 04:31,,,,,
2026-09-20 10:22,35.0,45.0,55.0,60.0,35.0
2026-09-20 13:31,45.0,70.0,60.0,40.0,60.0
2026-09-20 15:40,15.0,70.0,45.0,10.0,
2026-09-20 17:48,20.0,55.0,35.0,10.0,15.0
2026-09-20 19:34,,,,,
2026-09-20 21:32,,,,,
