,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-19 01:33,,,,,
2026-07-19 03:46,,,,,
2026-07-19 07:48,5.0,45.0,10.0,,
2026-07-19 08:38,5.0,65.0,25.0,20.0,
2026-07-19 10:08,40.0,80.0,40.0,45.0,5.0
2026-07-19 11:10,40.0,90.0,35.0,45.0,5.0
2026-07-19 12:07,35.0,65.0,50.0,15.0,40.0
2026-07-19 13:11,,70.0,40.0,25.0,
2026-07-19 14:06,15.0,55.0,50.0,15.0,15.0
2026-07-19 15:20,45.0,50.0,25.0,10.0,20.0
2026-07-19 16:12,15.0,35.0,30.0,5.0,25.0
