,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-07 01:47,,,,,
2026-05-07 04:06,,,,,
2026-05-07 08:24,5.0,85.0,20.0,35.0,
2026-05-07 11:07,45.0,70.0,50.0,50.0,55.0
2026-05-07 13:01,30.0,55.0,65.0,35.0,65.0
2026-05-07 14:48,45.0,50.0,40.0,5.0,60.0
2026-05-07 16:06,30.0,50.0,45.0,5.0,45.0
2026-05-07 17:12,30.0,35.0,45.0,5.0,20.0
2026-05-07 18:15,15.0,40.0,30.0,10.0,
2026-05-07 19:11,,,,,
