,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-08 04:30,,,,,
2026-06-08 10:41,30.0,85.0,45.0,60.0,10.0
2026-06-08 13:37,35.0,55.0,45.0,35.0,50.0
2026-06-08 15:49,25.0,45.0,45.0,20.0,30.0
