,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-09 02:27,,,,,
2026-07-09 06:04,,,,,
2026-07-09 09:42,20.0,55.0,,45.0,5.0
2026-07-09 12:14,30.0,80.0,75.0,25.0,40.0
2026-07-09 14:09,20.0,65.0,55.0,25.0,45.0
2026-07-09 16:01,15.0,30.0,45.0,5.0,40.0
2026-07-09 17:25,15.0,40.0,35.0,5.0,30.0
